probe_id,mean_control,mean_dmd,log2FC
223235_s_at,9.839181995833334,10.417650217874998,0.5784682220416641
226887_at,5.397186570333335,5.9756474631875,0.5784608928541655
209748_at,6.728779354666668,7.306919284125,0.5781399294583318
224719_s_at,10.370256468333334,10.948367146250002,0.5781106779166674
232531_at,4.745914077999999,5.324022304125,0.5781082261250008
203448_s_at,7.5171006005,8.09507891875,0.5779783182499996
1560590_s_at,3.0771445871666665,3.6550402296250004,0.5778956424583339
223499_at,6.023575445,6.6011009493125,0.5775255043125007
205068_s_at,4.542191210333333,5.1196076769375,0.5774164666041672
204354_at,6.021658762,6.5990515196874995,0.5773927576874991
222726_s_at,7.624599592166667,8.201906094375,0.5773065022083328
204872_at,8.837144016,9.414371780375,0.5772277643749995
1553194_at,4.324855253166667,4.9020334820625,0.5771782288958329
203470_s_at,4.697995283833333,5.2751390150625,0.5771437312291665
1553117_a_at,6.315638908833333,6.8926933650625,0.5770544562291668
229801_at,3.0143144245,3.5913489004375,0.5770344759374999
1554690_a_at,6.1747913705,6.751616793875,0.5768254233749994
227485_at,3.3033090396666664,3.8801300530624996,0.5768210133958331
212690_at,7.728944663499999,8.3057091295625,0.5767644660625004
201150_s_at,10.843895313333334,11.420625675625,0.5767303622916664
205316_at,3.2848104621666665,3.8614529725000004,0.5766425103333339
222978_at,8.687137734833334,9.263750696812501,0.5766129619791673
200600_at,9.8847735955,10.4612280326875,0.5764544371874987
222244_s_at,10.425848263333334,11.002302258124999,0.5764539947916649
212615_at,8.408003644166667,8.9843484394375,0.5763447952708329
221751_at,8.341549183333333,8.9176989295,0.5761497461666671
240239_at,5.429140756833334,6.005212495125,0.5760717382916658
207437_at,2.607380824666667,3.1833890521874997,0.5760082275208327
229650_s_at,6.546245267833334,7.122188764812501,0.5759434969791668
210529_s_at,5.900729024666666,6.4766520911250005,0.5759230664583344
238622_at,2.5628271026666667,3.1387404476249996,0.5759133449583329
228271_at,2.29678274,2.8723557160624997,0.5755729760624999
243612_at,6.328485658666668,6.904013757,0.5755280983333328
243690_at,6.090967665166667,6.666385021375,0.5754173562083338
201328_at,8.448033750166667,9.0234077300625,0.5753739798958328
205909_at,2.3337635598333333,2.9089959798125,0.5752324199791667
243908_at,7.5209053096666665,8.096105593312501,0.5752002836458345
223270_at,5.0247829956666665,5.599966765312499,0.5751837696458324
1559901_s_at,6.087001329,6.6621313393125,0.5751300103125008
219793_at,3.0557461796666665,3.6308741641874995,0.575127984520833
210657_s_at,5.851956007166667,6.427012570312499,0.5750565631458322
216342_x_at,11.913267419999999,12.488048065000001,0.5747806450000024
239135_at,5.720418765333334,6.295101269375,0.5746825040416663
204675_at,2.6608864918333333,3.2352630102499997,0.5743765184166665
1559054_a_at,2.889616536666667,3.4639686209374996,0.5743520842708327
201303_at,7.877552598666667,8.451892383375,0.5743397847083331
203791_at,8.319522018333332,8.893832391875002,0.5743103735416693
219003_s_at,2.596517651,3.1708015495625,0.5742838985624998
239330_at,2.3638154103333338,2.9380607775625003,0.5742453672291665
241887_at,4.979062722666667,5.552951638750001,0.5738889160833338
241722_x_at,5.8546434393333335,6.428419875250001,0.5737764359166677
206214_at,4.499572366,5.073327879,0.573755513
242523_at,7.086596099666667,7.660266637437499,0.5736705377708322
240297_at,6.094757288333333,6.668282404187501,0.5735251158541681
202125_s_at,8.854319981166666,9.427768144937499,0.5734481637708324
235629_at,2.761332412333333,3.3346456963749995,0.5733132840416664
225690_at,4.9545273671666665,5.52775506025,0.5732276930833331
227946_at,5.933749431666667,6.506780839124999,0.5730314074583323
233063_s_at,4.465895741833333,5.03891677475,0.5730210329166665
226658_at,4.897122444,5.470036057375,0.5729136133750004
210387_at,2.282816537333334,2.855263659,0.572447121666666
203058_s_at,4.9962644055,5.5686880075625,0.5724236020625
1557164_a_at,3.3427312368333335,3.9150996799375006,0.5723684431041671
226934_at,6.856424242166668,7.428734845375,0.572310603208332
202185_at,6.618336221333333,7.1906057719375,0.5722695506041671
204023_at,6.5488950651666675,7.121117597875001,0.5722225327083335
1557814_a_at,5.916586473833334,6.488586842187499,0.572000368354165
216248_s_at,3.6865228955,4.258429058937501,0.5719061634375007
212982_at,9.275803766666668,9.847640297875,0.5718365312083318
212045_at,7.038674354833333,7.6104515296874995,0.5717771748541667
229490_s_at,4.0654799976666665,4.637224646937501,0.5717446492708342
227810_at,5.9276541415,6.4993409004375,0.5716867589375001
1557452_at,5.242298780166666,5.813909080125,0.5716102999583335
212850_s_at,4.444255992833333,5.01565165675,0.5713956639166673
221156_x_at,4.491604239833333,5.06267025525,0.5710660154166662
226877_at,4.883424728,5.4544631054375,0.5710383774375005
237671_at,2.420704273833333,2.9914103558124996,0.5707060819791665
212112_s_at,7.971089022166667,8.5417544166875,0.5706653945208329
222477_s_at,7.765066023166667,8.33572953775,0.570663514583333
218088_s_at,8.310791058499998,8.8814242064375,0.5706331479375031
233319_x_at,4.901389324166667,5.471983097500001,0.5705937733333339
213625_at,5.824562319833333,6.3951510998125,0.5705887799791665
219330_at,4.419514970833334,4.9900633809374995,0.5705484101041653
213151_s_at,10.543364356666666,11.113737855624999,0.5703734989583324
233021_at,4.123435444833333,4.6934303694375,0.5699949246041678
231075_x_at,6.377159627,6.94709712575,0.5699374987499999
235912_at,6.44521045,7.0151183981875,0.5699079481874998
240165_at,6.552046346333333,7.1218268658124995,0.5697805194791661
228481_at,4.3273804805,4.8969090060625,0.5695285255625002
242699_at,7.7822776995,8.3517202103125,0.5694425108125003
221963_x_at,5.566017640666666,6.135144464625,0.5691268239583342
214707_x_at,6.341291479,6.910406726125,0.5691152471250005
202413_s_at,8.522948525666665,9.092020000562501,0.5690714748958356
233017_x_at,4.4712774775,5.040337375625,0.5690598981249995
210213_s_at,7.610274429333333,8.17899019125,0.5687157619166667
223019_at,6.038208047333334,6.606862755124999,0.5686547077916657
216614_at,5.1478360746666665,5.716419486937499,0.5685834122708329
226493_at,7.395656396500001,7.9642099314375,0.5685535349374993
235338_s_at,5.3814573863333335,5.9500023591875,0.5685449728541663
1560443_at,4.109266269833333,4.677770334437501,0.5685040646041672
232197_x_at,4.019924938333333,4.588227719999999,0.5683027816666657
1561190_at,4.396499938333334,4.9647634169999995,0.5682634786666654
213127_s_at,5.892784087,6.461005492500001,0.568221405500001
1558167_a_at,4.86973891,5.437954225875001,0.5682153158750012
1560776_at,3.169051689833333,3.7367604641874994,0.5677087743541662
204265_s_at,5.414935073833334,5.982571782749999,0.5676367089166652
217511_at,6.651637343499999,7.2190625255625,0.5674251820625011
212233_at,7.740548844166668,8.3076964495,0.5671476053333322
209882_at,5.6233611686666665,6.190507514750001,0.5671463460833346
208738_x_at,10.0364933685,10.603630538125,0.5671371696249992
239896_at,6.525668978,7.092771547187501,0.5671025691875009
214177_s_at,9.396572975166668,9.9636497451875,0.5670767700208312
224894_at,10.472340740333335,11.039410231249999,0.5670694909166638
206036_s_at,5.439827582333333,6.006861778125001,0.5670341957916678
212400_at,5.611768465333334,6.178542003,0.5667735376666654
1555883_s_at,4.1644518855,4.731223043625,0.5667711581249995
1553111_a_at,4.208195911833333,4.7748337359374995,0.5666378241041663
222719_s_at,4.9378327365,5.50436430925,0.5665315727499998
224731_at,11.484314826666667,12.050690204374998,0.5663753777083311
238823_at,2.32979338,2.8961652565000002,0.5663718765000003
1570005_at,2.261654813,2.8278486223124997,0.5661938093124999
208635_x_at,12.776298586666664,13.342423740000001,0.5661251533333367
1555461_at,3.23598784,3.8021030186875002,0.5661151786875003
202085_at,7.4420828341666665,8.0081147151875,0.5660318810208329
237038_at,3.1948702138333336,3.7608937945000003,0.5660235806666667
238472_at,5.734295635166666,6.300083474187499,0.5657878390208326
219698_s_at,5.038481752,5.603976659624999,0.5654949076249993
212930_at,7.2426775705,7.8081492028124995,0.5654716323124998
222574_s_at,7.397283029166666,7.96261336,0.5653303308333335
202365_at,7.508021705666667,8.073181716374998,0.5651600107083317
238937_at,5.687522415833333,6.252638768312499,0.5651163524791665
215404_x_at,4.790884328,5.355939224124999,0.565054896124999
219015_s_at,4.587691697333334,5.15271620725,0.5650245099166664
228641_at,5.209643122333333,5.774544602875,0.5649014805416677
236321_at,6.1978985390000005,6.762738545562501,0.5648400065625001
1554730_at,2.6848213836666672,3.249636541875,0.564815158208333
221883_at,6.2791587338333335,6.8439303798125,0.5647716459791665
220761_s_at,7.927350623166667,8.4915043225,0.5641536993333336
242870_at,2.7358197426666666,3.2997970814999995,0.5639773388333329
201607_at,6.221823847166665,6.785652642437499,0.5638287952708341
214913_at,2.423479379666667,2.9872448539375007,0.5637654742708338
203585_at,5.322144317166667,5.88587750825,0.5637331910833332
218132_s_at,6.723744675666667,7.287452225812501,0.5637075501458346
34206_at,6.173275415666667,6.736912299749999,0.5636368840833326
208621_s_at,3.5257251576666664,4.089250614375,0.5635254567083332
200899_s_at,9.029199426833335,9.592708604125,0.5635091772916656
1554008_at,4.101832143833334,4.665265337812501,0.5634331939791677
235613_at,7.191588027833333,7.754702517749998,0.5631144899166651
203323_at,9.362029803666665,9.9250022269375,0.5629724232708337
1553750_a_at,2.5382190845,3.1011427948749994,0.5629237103749993
228099_at,5.286005107666667,5.848916491375,0.5629113837083333
213064_at,8.015548119166667,8.578415866812499,0.5628677476458321
224984_at,8.857422264,9.420020534625001,0.562598270625001
214164_x_at,4.238291775833333,4.800888210125,0.5625964342916667
232524_x_at,8.1211090715,8.683705396125,0.5625963246249999
219715_s_at,5.634412505166668,6.1969928984375,0.5625803932708324
207719_x_at,8.444071254499999,9.006578316062498,0.5625070615624992
222111_at,6.780320494166666,7.342816328625,0.5624958344583337
1552274_at,5.590901786666667,6.153371651937501,0.5624698652708346
226687_at,5.802333986833333,6.364778354,0.562444367166667
228754_at,8.3572350735,8.9194026408125,0.5621675673124997
224872_at,6.831886710333333,7.393856616687501,0.5619699063541672
219544_at,2.5911812079999996,3.1531108250625004,0.5619296170625008
205713_s_at,3.1276148205000003,3.6895292500625,0.5619144295624996
1557830_at,5.62561008,6.187330813375,0.5617207333749992
213341_at,7.848945445666668,8.410496916375,0.5615514707083316
214724_at,8.779137273,9.34059643275,0.5614591597500009
222358_x_at,6.160770217666666,6.721960423374999,0.5611902057083329
225460_at,7.673144445333333,8.234200251875,0.5610558065416678
1553528_a_at,4.484893865499999,5.0459274725,0.5610336070000006
238297_at,2.5911286365,3.1521458789375,0.5610172424375
207828_s_at,3.021938719333333,3.5828355186875003,0.5608967993541674
225702_at,6.2346031245,6.795488458062499,0.5608853335624984
203804_s_at,10.161058970000001,10.721932871875001,0.5608739018750004
200088_x_at,13.486718680000001,14.047580109375001,0.5608614293750005
217256_x_at,10.365851671666666,10.926710687500002,0.5608590158333353
228264_at,3.8847437211666667,4.4456022141875,0.5608584930208331
1560133_at,3.340663169166666,3.9013909386875008,0.5607277695208346
225318_at,7.396117831333334,7.9567366709375,0.5606188396041656
203667_at,10.715230668333334,11.275741861250001,0.5605111929166675
241908_at,3.749915236333333,4.310321730874999,0.5604064945416658
217527_s_at,8.115300377666667,8.6756169659375,0.5603165882708332
241710_at,2.8146937995000005,3.3750098678125,0.5603160683124995
212623_at,7.648936987666667,8.2091760943125,0.5602391066458337
202283_at,12.722059536666665,13.282221126250002,0.5601615895833376
234512_x_at,10.669031331666666,11.229181000625001,0.560149668958335
239525_at,2.805193478333333,3.3652669915625,0.5600735132291672
225850_at,7.880945850166666,8.441007410937502,0.5600615607708361
237035_at,2.7506751279999997,3.3103878205000004,0.5597126925000007
215013_s_at,4.360577134166667,4.920272140875001,0.5596950067083339
1555989_at,6.9319159091666664,7.491519164875,0.5596032557083337
1555355_a_at,4.559679437833333,5.1191846516875,0.559505213854167
1553956_at,6.086207761833333,6.645589902437499,0.5593821406041659
212890_at,5.788107889666666,6.3473565416875,0.559248652020834
212050_at,6.859513047666667,7.418714909687499,0.5592018620208323
200620_at,10.494092263333332,11.053256447499999,0.5591641841666668
1553227_s_at,5.711970987833333,6.271024667937501,0.5590536801041672
244462_at,5.324336876833333,5.8833865249374995,0.5590496481041667
204518_s_at,7.866268474166667,8.425262373874999,0.5589938997083319
212775_at,8.252119589166666,8.810933408437501,0.558813819270835
233400_at,4.299711312,4.8584165885625,0.5587052765624998
225068_at,7.458295533499999,8.0169055423125,0.5586100088125008
224822_at,8.108113802333333,8.666590837874999,0.5584770355416655
240351_at,3.7154773291666667,4.273927024874999,0.5584496957083327
213123_at,7.0048476478333335,7.563206491500001,0.5583588436666673
218706_s_at,7.432087372666666,7.990374078687501,0.5582867060208354
215867_x_at,3.6345886401666667,4.1926934729375,0.5581048327708333
220985_s_at,7.087185686999999,7.645215699812499,0.5580300128125
209589_s_at,2.943232461166667,3.5010992791874997,0.5578668180208326
239969_at,4.214287705333334,4.772021734437501,0.557734029104167
206499_s_at,4.4716288655000005,5.0293159447499995,0.557687079249999
213152_s_at,6.885930677333332,7.443540081625,0.5576094042916679
48031_r_at,7.744672297833333,8.302181421625,0.5575091237916681
241727_x_at,4.5154284865,5.0729221088125005,0.5574936223125002
220753_s_at,6.260083466666667,6.817470916687501,0.5573874500208342
1557805_at,3.7203621639999995,4.277724791125,0.5573626271250007
226062_x_at,8.333026249333333,8.8903871551875,0.5573609058541678
225325_at,6.417482482666666,6.9748420436875005,0.5573595610208342
228694_at,6.086979369333334,6.644266537874999,0.5572871685416647
200784_s_at,6.563745632499999,7.120935522312499,0.5571898898125003
216902_s_at,6.470012592,7.0271701301875,0.5571575381875
206308_at,5.114988901,5.671901417624999,0.5569125166249984
238775_at,5.654677251666667,6.2115496334375,0.5568723817708339
205471_s_at,5.925531396666667,6.4823258760625,0.5567944793958333
222762_x_at,8.158087027333334,8.714796092937501,0.5567090656041671
213206_at,5.2462820106666666,5.8029612463125,0.5566792356458334
202545_at,2.777331589833333,3.333802680375,0.5564710905416668
242064_at,2.625208863,3.1816674304999997,0.5564585674999996
211982_x_at,7.098224626666667,7.654635909125001,0.5564112824583338
230872_s_at,3.8211698344999996,4.377409607875,0.5562397733750006
200021_at,11.688018878333333,12.244243805000002,0.556224926666669
238170_at,4.340238822833334,4.896416357375001,0.5561775345416669
222771_s_at,2.644596723833333,3.200699604,0.5561028801666668
210645_s_at,10.364241228333333,10.920042861249998,0.5558016329166655
1560069_at,3.5826597165000003,4.1384226464375,0.5557629299375
240527_at,4.7190507305,5.274691263375,0.5556405328749996
227100_at,4.986520377333332,5.542130584062498,0.555610206729166
210330_at,4.689128655666667,5.244675383125,0.5555467274583332
229632_s_at,7.916067696166667,8.4716132706875,0.5555455745208331
1556787_s_at,2.3470078691666667,2.9024225641875003,0.5554146950208336
1556493_a_at,5.711601269,6.266797812312499,0.5551965433124995
1570566_at,4.377015491833333,4.932142389875,0.5551268980416664
242139_s_at,5.470522056666667,6.025562940125001,0.555040883458334
225691_at,5.7876121036666675,6.3423416505,0.5547295468333324
44783_s_at,8.812736616499999,9.367385314062501,0.5546486975625022
1554565_x_at,4.8636897755,5.4181405216875005,0.5544507461875003
215599_at,7.559687690666666,8.114079093687499,0.5543914030208326
234562_x_at,3.0749577941666666,3.6292416432500003,0.5542838490833337
211006_s_at,7.633949498000001,8.1880356483125,0.5540861503124992
203236_s_at,6.968130155499999,7.5217437565625,0.5536136010625006
214167_s_at,12.783915388333334,13.337495899374998,0.5535805110416643
236692_at,4.397183250333334,4.950704307500001,0.5535210571666669
228842_at,4.8534090595,5.406815289687499,0.5534062301874991
1557064_s_at,4.682575175166666,5.2359350950625,0.5533599198958337
221326_s_at,4.45531421,5.00861159575,0.5532973857499996
202606_s_at,8.028145275,8.5814389959375,0.5532937209375
223559_s_at,8.235884862166666,8.7891746023125,0.5532897401458339
225556_at,7.802182737333332,8.3553574565625,0.5531747192291672
223647_x_at,7.709287053833333,8.2622730736875,0.5529860198541661
236396_at,2.3837080243333335,2.9366018393749997,0.5528938150416662
221207_s_at,6.337034892166667,6.8898113468125,0.5527764546458336
202278_s_at,5.670512285666667,6.2231842494375,0.552671963770833
34225_at,5.5836494895,6.136226136374999,0.5525766468749991
205580_s_at,2.9017857995000003,3.4543426918124993,0.552556892312499
1563649_at,3.6410896853333337,4.1932736431875,0.5521839578541665
239742_at,8.352165297666668,8.903903798875001,0.5517385012083338
1563498_s_at,2.873279315,3.42482167375,0.5515423587499999
215156_at,5.487195589666666,6.0387020505625,0.5515064608958333
208249_s_at,6.027595432833333,6.579004745562498,0.5514093127291648
213032_at,8.662057118666668,9.2134236448125,0.5513665261458325
213570_at,2.45441768,3.005770698625,0.551353018625
239768_x_at,3.9219014545,4.4732376804375,0.5513362259375003
236974_at,5.269382025666666,5.820633775125001,0.5512517494583342
1562497_at,4.80564288,5.356792166124999,0.5511492861249989
220898_at,3.9945307819999996,4.545405962,0.5508751800000007
228401_at,2.6991966163333334,3.2499573096875,0.5507606933541664
223176_at,8.426386512166667,8.97689838625,0.5505118740833321
226420_at,4.998093332333333,5.5485724155,0.5504790831666666
232145_at,7.362302728499999,7.912748520749999,0.5504457922500006
217721_at,4.3565791156666664,4.906825525562499,0.5502464098958324
227874_at,8.373294820666667,8.923522717375002,0.5502278967083356
235526_at,6.674613666666668,7.224802331125,0.5501886644583314
214483_s_at,5.1891239535,5.739256283187499,0.5501323296874991
242007_at,6.794638487833333,7.3446481874375,0.5500096996041668
228680_at,5.205205901333333,5.7551852485,0.5499793471666674
1729_at,4.733051631333333,5.2829969885625,0.5499453572291673
213063_at,5.232901603166667,5.782683198375,0.5497815952083336
213414_s_at,13.127234881666666,13.676919979375,0.5496850977083341
225676_s_at,8.043039785833335,8.5923613755,0.5493215896666648
225624_at,6.726698937999999,7.275984690437501,0.5492857524375019
231874_at,5.5543514001666665,6.10354506625,0.5491936660833332
235337_at,2.3561364326666667,2.9052523296249997,0.549115896958333
201517_at,8.362656439,8.911630883625001,0.5489744446250011
1559500_at,6.312403735166668,6.861333215875002,0.5489294807083338
231329_at,2.6669523080000004,3.2158011604374996,0.5488488524374993
230379_x_at,7.7217871705,8.270315733624999,0.5485285631249992
204019_s_at,7.9058734985,8.454366458937502,0.5484929604375015
203347_s_at,4.729938807,5.2784144476875,0.5484756406875002
211942_x_at,12.824063803333333,13.372479294374997,0.5484154910416645
217299_s_at,6.334926529333333,6.883338070625001,0.5484115412916681
242201_at,6.126033131166667,6.674375472312501,0.5483423411458332
204528_s_at,10.548606783333334,11.096941008125,0.5483342247916667
234672_s_at,6.612420756,7.1607498185625,0.5483290625624999
210969_at,2.8353191805000004,3.3835354651250005,0.548216284625
1558097_at,7.276201361166668,7.824280760062499,0.5480793988958315
222026_at,5.061669494333334,5.609704937499999,0.5480354431666656
204128_s_at,3.5307823178333333,4.0787263824375,0.5479440646041667
1569868_s_at,4.9430711305,5.490983801875,0.5479126713750002
213137_s_at,6.636866748,7.184740625750001,0.5478738777500007
228495_at,5.996761733333333,6.544365326312501,0.5476035929791676
243310_at,4.4966476879999995,5.044035582062499,0.5473878940624992
231628_s_at,2.5509646995,3.0981209240625,0.5471562245624999
236834_at,3.483245447333333,4.0303022206875,0.5470567733541669
214953_s_at,8.144987395666666,8.692016262124998,0.5470288664583318
205664_at,6.8958497156666665,7.442805595625,0.5469558799583334
205304_s_at,7.193192430833334,7.739874257125,0.5466818262916657
200005_at,10.309574518333333,10.856167836874999,0.5465933185416656
238459_x_at,2.5145577415000004,3.0611420485000003,0.5465843069999998
242337_at,3.588877527333333,4.1354019710625005,0.5465244437291674
230520_at,3.6307214976666664,4.1769858166875,0.5462643190208336
242447_at,5.379556820833334,5.9256232851875,0.5460664643541664
200770_s_at,8.068987065833333,8.61503970925,0.546052643416667
236620_at,4.751080509833334,5.297005550750002,0.5459250409166678
244743_x_at,5.5044718205,6.0501202681875,0.5456484476875003
212287_at,8.304620903666667,8.8502438445625,0.545622940895834
238590_x_at,2.668595258333333,3.2141835335000004,0.5455882751666672
235025_at,4.2096603146666665,4.755189857875,0.5455295432083336
244450_at,6.757373845,7.3028058381875,0.5454319931875
203723_at,6.9474323108333325,7.492777793749999,0.5453454829166668
220175_s_at,7.781304397499999,8.32661009675,0.5453056992500018
200947_s_at,8.159190638,8.7042301205625,0.5450394825624993
211779_x_at,7.464088306000001,8.0087873633125,0.5446990573124992
202657_s_at,7.892446269000001,8.437134455812501,0.5446881868125004
239718_at,3.192562955333333,3.737248106875,0.5446851515416671
205437_at,4.907001453166667,5.451624264,0.5446228108333333
216733_s_at,9.090079525999998,9.6346349589375,0.5445554329375017
240592_at,7.714305669333332,8.2588126375625,0.5445069682291672
239379_at,4.726504848,5.270990128249999,0.5444852802499991
226899_at,6.690975126833333,7.2354539415625005,0.5444788147291675
204642_at,6.3842428605,6.928578208875,0.5443353483750002
224899_s_at,9.523278239166666,10.067607424499998,0.5443291853333321
203624_at,7.612819284666666,8.1569436269375,0.5441243422708331
212523_s_at,5.279829309,5.823944754687499,0.544115445687499
228029_at,6.373906199666667,6.917961768625,0.5440555689583331
234317_s_at,5.387532519166666,5.9315828876875,0.5440503685208338
230958_s_at,10.520833690166667,11.064793853125,0.5439601629583333
233792_at,2.4525894905000003,2.9964838077500002,0.5438943172499999
223107_s_at,6.782564152833334,7.3263750181875,0.5438108653541658
235172_at,3.072988159,3.6163817149375004,0.5433935559375005
217746_s_at,9.412335312833333,9.9555615391875,0.5432262263541663
201203_s_at,3.1077120718333333,3.65082753575,0.5431154639166667
227284_at,6.535732942666667,7.078832247124999,0.5430993044583321
202048_s_at,6.513570968499999,7.056651864562499,0.5430808960625004
242518_at,5.566592522166666,6.109501592187501,0.5429090700208343
223777_at,3.4604979046666666,4.003214735999999,0.5427168313333328
229838_at,3.829384107833333,4.3720153600625,0.542631252229167
243124_at,2.7049833999999997,3.2475554201249994,0.5425720201249997
205092_x_at,2.93565691,3.4781737095625003,0.5425167995625002
224975_at,9.774971910333333,10.317454208937502,0.5424822986041686
233461_x_at,6.653944192833333,7.196389033875,0.5424448410416662
210002_at,3.2734050136666664,3.8157714971875007,0.5423664835208344
209662_at,8.403969316666666,8.9463023308125,0.542333014145834
1557118_a_at,3.3762639838333333,3.9185830905000003,0.542319106666667
202087_s_at,8.596964817333335,9.139019469124998,0.5420546517916627
225705_at,6.530289746666668,7.0722916244375,0.542001877770832
226498_at,6.967445536833334,7.509405584187501,0.5419600473541673
243286_at,6.487828231166667,7.029747649999999,0.5419194188333325
202872_at,7.0113129191666665,7.553165154749999,0.5418522355833328
210943_s_at,5.3145895735,5.856416922999999,0.5418273494999992
224364_s_at,7.921400105,8.463160165249999,0.5417600602499988
221517_s_at,7.732183789833332,8.273930576062499,0.5417467862291669
205704_s_at,4.4253311705,4.966997323625,0.541666153125
215600_x_at,8.040132334499999,8.5816739965,0.5415416620000002
1554569_a_at,2.6037668354999997,3.1453070130625003,0.5415401775625006
232080_at,5.557819693500001,6.099346743749999,0.5415270502499983
236808_at,4.939724850166667,5.481194707187499,0.5414698570208323
226076_s_at,6.298821600833333,6.8398714318125,0.5410498309791674
213610_s_at,6.450210868999999,6.991258510625,0.541047641625001
215316_at,2.8585727215,3.3994777331874997,0.5409050116874998
212859_x_at,8.319867802166668,8.860494940750003,0.5406271385833357
242563_at,4.466807253833333,5.0074234508124995,0.5406161969791663
243405_at,4.462875319333333,5.003466524374999,0.5405912050416664
47530_at,5.1409168979999995,5.681507371,0.5405904730000008
224190_x_at,3.3070206046666666,3.8475974513124993,0.5405768466458327
220040_x_at,5.094530531666667,5.6349521136875005,0.5404215820208336
225330_at,6.133827995333334,6.6741974443125,0.540369448979166
218239_s_at,8.4551924285,8.9953706819375,0.5401782534374995
225727_at,3.2350329101666673,3.7752069913750006,0.5401740812083333
227305_s_at,7.567652241166666,8.1077181644375,0.5400659232708342
236696_at,5.052216110833333,5.5922687279375,0.5400526171041671
222715_s_at,3.2431219545,3.7829897321874992,0.5398677776874994
243788_at,2.324733972333333,2.8645749341875,0.5398409618541669
228569_at,7.002132689833332,7.541954127625,0.5398214377916677
228286_at,2.738324976166666,3.2780475464375,0.5397225702708339
206580_s_at,8.338089198166665,8.8776976136875,0.5396084155208349
230746_s_at,3.9025918960000006,4.4421638921249995,0.539571996124999
213460_x_at,7.643808108333334,8.183324975437499,0.5395168671041644
205879_x_at,3.097072991333333,3.6363832153125006,0.5393102239791676
226873_at,6.722671871833332,7.2619433275625,0.5392714557291685
233411_at,4.035706081833333,4.574950072125,0.5392439902916664
209026_x_at,10.386949715,10.9260562575,0.5391065425000008
215201_at,4.787184543333333,5.3262822860625,0.539097742729167
212621_at,5.192572260833333,5.731649094312501,0.539076833479168
210568_s_at,6.493738053666667,7.0328129348125,0.539074881145833
226528_at,7.655934666666666,8.1949869214375,0.5390522547708345
227413_at,7.218438364500002,7.757172648375,0.538734283874998
235142_at,7.914388148333334,8.4530818548125,0.538693706479167
202946_s_at,7.880634007499999,8.41915326475,0.5385192572499999
242418_at,4.655167903666666,5.1936367524375004,0.538468848770834
202642_s_at,5.927341775833333,6.465768561374999,0.5384267855416658
226981_at,6.949625623833334,7.487969621812501,0.5383439979791671
204153_s_at,5.4231468055,5.961464252125,0.5383174466250003
239811_at,5.205267881999999,5.743502113125,0.538234231125001
1557278_s_at,2.9171213619999996,3.4552434973125004,0.5381221353125007
225191_at,7.771918732,8.310039882,0.5381211500000003
1556185_a_at,6.395964348499999,6.933941612625,0.5379772641250016
1563315_s_at,4.940520571666667,5.4782287028125,0.5377081311458332
235791_x_at,7.1350950145,7.672671706187502,0.5375766916875016
212176_at,8.887737297333334,9.4252621275,0.5375248301666655
235600_at,2.7014458211666668,3.2389252371875,0.5374794160208332
201290_at,10.889702886666667,11.427009375625,0.5373064889583326
242797_x_at,5.503210723166666,6.040467811499999,0.537257088333333
243511_at,5.299511764000001,5.8367197948125,0.5372080308124989
240867_at,2.3941769653333336,2.931193016375,0.5370160510416664
210779_x_at,6.222536495499999,6.7594580975625,0.5369216020625007
208646_at,12.569841398333333,13.106620901875,0.536779503541668
226801_s_at,10.41398755,10.950691945625,0.5367043956249997
1554352_s_at,4.790074632666667,5.326600745375,0.5365261127083327
1552485_at,4.2384739935,4.7749649559375,0.5364909624374992
214512_s_at,9.9085666955,10.445050125625,0.536483430125001
1555057_at,4.591557877166666,5.12786047925,0.5363026020833335
214672_at,6.2651530609999995,6.80134237025,0.536189309250001
244747_at,2.4047629388333336,2.9409421833125005,0.5361792444791669
202114_at,7.4584157795,7.9944992309375,0.5360834514374995
238987_at,5.165046215,5.701111179437499,0.5360649644374984
203593_at,7.784744773333333,8.3207746816875,0.5360299083541662
227551_at,8.299369078333333,8.835283493875,0.5359144155416669
229404_at,2.966589047333333,3.5023820004374997,0.5357929531041665
200937_s_at,12.565045325,13.100810332499998,0.5357650074999984
239392_s_at,4.131171695333333,4.6667775229999995,0.5356058276666662
200996_at,10.144293137333333,10.679744518749999,0.5354513814166655
214196_s_at,6.550680265333333,7.086087240375,0.535406975041667
209073_s_at,6.470457663833333,7.005828608875,0.5353709450416675
201394_s_at,8.254138851999999,8.7894539519375,0.5353150999375007
242142_at,3.6877590726666667,4.2230667979375,0.5353077252708336
220238_s_at,6.3530900400000005,6.888073239750001,0.5349831997500001
228023_x_at,7.372061610333334,7.90697685525,0.5349152449166663
227239_at,8.435912402,8.97081504375,0.5349026417499996
241434_at,6.008498318333333,6.54338641725,0.5348880989166664
213183_s_at,6.739468042666668,7.274194144500001,0.5347261018333329
203203_s_at,8.940485657833335,9.475156382562501,0.5346707247291658
200837_at,7.754937479166667,8.289558206875002,0.5346207277083348
1554108_at,3.337459476666666,3.8719302551875,0.5344707785208338
208847_s_at,9.206659698000001,9.741125446562501,0.5344657485625
238908_at,5.903718347833333,6.4381229458750004,0.5344045980416672
202637_s_at,5.930352235333333,6.4647222098125,0.5343699744791666
208789_at,10.087133954833334,10.621473900625,0.5343399457916664
